customer_id,company_name,industry,company_size,city,state,signup_date,plan_type,plan_price,trial_converted,trial_days,sales_rep
CUST00936,Company_936,IT Services,Medium,Pune,Maharashtra,2022-07-24,Basic,999,Yes,24,Priya Patel
CUST00937,Company_937,Logistics,Medium,Indore,Madhya Pradesh,2022-02-12,Basic,999,Yes,13,Neha Gupta
CUST00938,Company_938,Retail,Small,Bangalore,Karnataka,2022-11-20,Enterprise,7999,Yes,20,Priya Patel
CUST00939,Company_939,Consulting,Medium,Nagpur,Maharashtra,2022-11-14,Basic,999,Yes,10,Neha Gupta
CUST00940,Company_940,Manufacturing,Small,Ahmedabad,Gujarat,2023-06-12,Professional,2999,Yes,30,Rohit Kumar
CUST00941,Company_941,Real Estate,Medium,Patna,Bihar,2023-02-12,Basic,999,No,27,Neha Gupta
CUST00942,Company_942,Consulting,Medium,Bangalore,Karnataka,2023-07-11,Professional,2999,No,14,Neha Gupta
CUST00943,Company_943,IT Services,Large,Surat,Gujarat,2023-04-30,Professional,2999,Yes,16,Sneha Joshi
CUST00944,Company_944,Manufacturing,Large,Jaipur,Rajasthan,2022-09-17,Enterprise,7999,Yes,8,Priya Patel
CUST00945,Company_945,Real Estate,Medium,Mumbai,Maharashtra,2022-02-07,Basic,999,Yes,21,Sneha Joshi
CUST00946,Company_946,Manufacturing,Small,Patna,Bihar,2023-10-25,Basic,999,Yes,15,Rohit Kumar
CUST00947,Company_947,Healthcare,Small,Pune,Maharashtra,2022-07-15,Basic,999,No,18,Amit Singh
CUST00948,Company_948,IT Services,Small,Surat,Gujarat,2022-10-20,Enterprise,7999,Yes,9,Priya Patel
CUST00949,Company_949,Media,Small,Surat,Gujarat,2023-01-01,Enterprise,7999,Yes,21,Amit Singh
CUST00950,Company_950,Healthcare,Small,Lucknow,Uttar Pradesh,2022-02-18,Professional,2999,Yes,10,Amit Singh
CUST00951,Company_951,Real Estate,Small,Mumbai,Maharashtra,2023-11-03,Professional,2999,Yes,14,Neha Gupta
CUST00952,Company_952,Real Estate,Enterprise,Delhi,Delhi,2022-12-06,Professional,2999,No,13,Anjali Shah
CUST00953,Company_953,Finance,Medium,Lucknow,Uttar Pradesh,2022-10-07,Basic,999,No,30,Priya Patel
CUST00954,Company_954,IT Services,Small,Pune,Maharashtra,2022-05-08,Enterprise,7999,Yes,25,Amit Singh
CUST00955,Company_955,Logistics,Medium,Bangalore,Karnataka,2023-01-12,Basic,999,Yes,29,Anjali Shah
CUST00956,Company_956,Logistics,Small,Nagpur,Maharashtra,2023-03-24,Basic,999,No,18,Vikram Mehta
CUST00957,Company_957,Real Estate,Medium,Ahmedabad,Gujarat,2023-02-14,Professional,2999,No,29,Amit Singh
CUST00958,Company_958,Logistics,Medium,Bangalore,Karnataka,2023-03-27,Basic,999,Yes,26,Vikram Mehta
CUST00959,Company_959,Retail,Medium,Mumbai,Maharashtra,2023-01-31,Basic,999,Yes,27,Priya Patel
CUST00960,Company_960,Finance,Medium,Chennai,Tamil Nadu,2022-12-14,Professional,2999,Yes,20,Rohit Kumar
CUST00961,Company_961,Real Estate,Enterprise,Pune,Maharashtra,2022-07-11,Basic,999,Yes,12,Sneha Joshi
CUST00962,Company_962,Logistics,Large,Kolkata,West Bengal,2023-05-24,Professional,2999,Yes,26,Priya Patel
CUST00963,Company_963,IT Services,Medium,Hyderabad,Telangana,2023-12-10,Basic,999,Yes,11,Sneha Joshi
CUST00964,Company_964,Consulting,Medium,Ahmedabad,Gujarat,2023-05-25,Basic,999,Yes,13,Sneha Joshi
CUST00965,Company_965,Media,Medium,Kolkata,West Bengal,2023-01-12,Basic,999,Yes,13,Priya Patel
CUST00966,Company_966,Healthcare,Small,Kolkata,West Bengal,2023-06-16,Basic,999,No,8,Amit Singh
CUST00967,Company_967,Healthcare,Medium,Bhopal,Madhya Pradesh,2022-10-01,Professional,2999,Yes,25,Rahul Sharma
CUST00968,Company_968,Retail,Small,Patna,Bihar,2022-03-26,Basic,999,Yes,18,Amit Singh
CUST00969,Company_969,Manufacturing,Medium,Pune,Maharashtra,2023-03-11,Professional,2999,Yes,24,Amit Singh
CUST00970,Company_970,IT Services,Medium,Chennai,Tamil Nadu,2022-03-22,Professional,2999,Yes,15,Rohit Kumar
CUST00971,Company_971,Manufacturing,Small,Bhopal,Madhya Pradesh,2023-03-17,Professional,2999,No,26,Neha Gupta
CUST00972,Company_972,Finance,Enterprise,Nagpur,Maharashtra,2023-09-09,Enterprise,7999,Yes,24,Neha Gupta
CUST00973,Company_973,Media,Enterprise,Pune,Maharashtra,2022-07-04,Professional,2999,Yes,12,Amit Singh
CUST00974,Company_974,Finance,Large,Chennai,Tamil Nadu,2023-07-13,Basic,999,No,17,Vikram Mehta
CUST00975,Company_975,Real Estate,Medium,Nagpur,Maharashtra,2022-10-28,Basic,999,Yes,29,Rohit Kumar
CUST00976,Company_976,IT Services,Large,Delhi,Delhi,2022-11-25,Basic,999,No,16,Sneha Joshi
CUST00977,Company_977,Real Estate,Small,Ahmedabad,Gujarat,2022-04-16,Professional,2999,Yes,16,Anjali Shah
CUST00978,Company_978,Education,Large,Mumbai,Maharashtra,2022-03-23,Basic,999,Yes,25,Neha Gupta
CUST00979,Company_979,Logistics,Small,Indore,Madhya Pradesh,2022-12-02,Professional,2999,Yes,15,Amit Singh
CUST00980,Company_980,Healthcare,Large,Jaipur,Rajasthan,2023-11-08,Professional,2999,Yes,23,Rohit Kumar
CUST00981,Company_981,Consulting,Small,Mumbai,Maharashtra,2022-10-30,Basic,999,No,28,Rahul Sharma
CUST00982,Company_982,Real Estate,Large,Kolkata,West Bengal,2022-11-10,Professional,2999,No,10,Vikram Mehta
CUST00983,Company_983,Manufacturing,Enterprise,Hyderabad,Telangana,2023-04-02,Basic,999,Yes,11,Priya Patel
CUST00984,Company_984,Education,Small,Lucknow,Uttar Pradesh,2023-09-10,Basic,999,Yes,20,Amit Singh
CUST00985,Company_985,Healthcare,Medium,Delhi,Delhi,2023-03-13,Professional,2999,No,8,Rohit Kumar
CUST00986,Company_986,Real Estate,Enterprise,Bhopal,Madhya Pradesh,2022-06-20,Professional,2999,No,15,Amit Singh
CUST00987,Company_987,Education,Medium,Lucknow,Uttar Pradesh,2023-12-08,Professional,2999,Yes,27,Anjali Shah
CUST00988,Company_988,Education,Large,Mumbai,Maharashtra,2023-03-31,Basic,999,Yes,11,Sneha Joshi
CUST00989,Company_989,IT Services,Medium,Bhopal,Madhya Pradesh,2022-12-26,Basic,999,Yes,29,Vikram Mehta
CUST00990,Company_990,Finance,Medium,Mumbai,Maharashtra,2023-04-03,Enterprise,7999,No,11,Neha Gupta
CUST00991,Company_991,Education,Small,Hyderabad,Telangana,2022-02-13,Professional,2999,Yes,14,Neha Gupta
CUST00992,Company_992,Retail,Small,Hyderabad,Telangana,2022-12-28,Professional,2999,Yes,11,Neha Gupta
CUST00993,Company_993,Finance,Large,Nagpur,Maharashtra,2023-09-22,Basic,999,No,29,Anjali Shah
CUST00994,Company_994,Healthcare,Medium,Mumbai,Maharashtra,2023-03-22,Professional,2999,Yes,17,Priya Patel
CUST00995,Company_995,Healthcare,Medium,Surat,Gujarat,2022-10-09,Basic,999,Yes,14,Rohit Kumar
CUST00996,Company_996,Healthcare,Medium,Bangalore,Karnataka,2023-10-17,Basic,999,Yes,28,Vikram Mehta
CUST00997,Company_997,Healthcare,Medium,Hyderabad,Telangana,2022-02-28,Enterprise,7999,Yes,19,Vikram Mehta
CUST00998,Company_998,Retail,Large,Bangalore,Karnataka,2022-03-18,Basic,999,Yes,22,Neha Gupta
CUST00999,Company_999,Real Estate,Enterprise,Ahmedabad,Gujarat,2023-11-19,Enterprise,7999,Yes,11,Neha Gupta
CUST01000,Company_1000,Media,Medium,Lucknow,Uttar Pradesh,2023-10-15,Basic,999,Yes,25,Sneha Joshi
CUST01001,Company_1001,Education,Large,Delhi,Delhi,2023-02-20,Basic,999,Yes,27,Anjali Shah
CUST01002,Company_1002,Healthcare,Large,Surat,Gujarat,2023-01-08,Professional,2999,No,15,Rahul Sharma
CUST01003,Company_1003,Finance,Medium,Hyderabad,Telangana,2023-06-10,Enterprise,7999,No,27,Rahul Sharma
CUST01004,Company_1004,Finance,Enterprise,Ahmedabad,Gujarat,2023-11-27,Professional,2999,Yes,20,Amit Singh
CUST01005,Company_1005,Education,Small,Indore,Madhya Pradesh,2022-06-13,Enterprise,7999,Yes,19,Amit Singh
CUST01006,Company_1006,Real Estate,Small,Chennai,Tamil Nadu,2022-02-01,Professional,2999,Yes,21,Vikram Mehta
CUST01007,Company_1007,Consulting,Large,Bhopal,Madhya Pradesh,2022-05-27,Professional,2999,Yes,9,Vikram Mehta
CUST01008,Company_1008,Consulting,Medium,Kolkata,West Bengal,2023-09-15,Enterprise,7999,Yes,27,Priya Patel
CUST01009,Company_1009,Media,Large,Bangalore,Karnataka,2023-11-26,Basic,999,No,9,Priya Patel
CUST01010,Company_1010,Real Estate,Large,Surat,Gujarat,2023-03-25,Professional,2999,Yes,19,Rahul Sharma
CUST01011,Company_1011,Education,Small,Surat,Gujarat,2022-02-05,Basic,999,Yes,23,Anjali Shah
CUST01012,Company_1012,Consulting,Large,Indore,Madhya Pradesh,2022-05-10,Enterprise,7999,Yes,30,Amit Singh
CUST01013,Company_1013,Consulting,Medium,Indore,Madhya Pradesh,2022-03-10,Enterprise,7999,No,15,Rahul Sharma
CUST01014,Company_1014,Consulting,Medium,Delhi,Delhi,2022-08-30,Basic,999,Yes,29,Anjali Shah
CUST01015,Company_1015,Manufacturing,Medium,Bhopal,Madhya Pradesh,2023-10-23,Professional,2999,Yes,18,Rahul Sharma
CUST01016,Company_1016,Retail,Enterprise,Nagpur,Maharashtra,2023-01-11,Enterprise,7999,Yes,21,Amit Singh
CUST01017,Company_1017,Education,Small,Bangalore,Karnataka,2023-01-06,Basic,999,No,22,Rohit Kumar
CUST01018,Company_1018,Logistics,Medium,Chennai,Tamil Nadu,2023-01-28,Professional,2999,No,17,Priya Patel
CUST01019,Company_1019,IT Services,Large,Delhi,Delhi,2023-08-04,Enterprise,7999,Yes,25,Sneha Joshi
CUST01020,Company_1020,IT Services,Large,Surat,Gujarat,2022-02-03,Basic,999,Yes,7,Sneha Joshi
CUST01021,Company_1021,Real Estate,Large,Mumbai,Maharashtra,2023-09-12,Professional,2999,Yes,30,Sneha Joshi
CUST01022,Company_1022,Education,Small,Patna,Bihar,2022-06-07,Basic,999,Yes,9,Amit Singh
CUST01023,Company_1023,Education,Small,Chennai,Tamil Nadu,2023-11-27,Enterprise,7999,No,30,Neha Gupta
CUST01024,Company_1024,IT Services,Medium,Surat,Gujarat,2023-04-06,Enterprise,7999,No,21,Neha Gupta
CUST01025,Company_1025,Media,Large,Lucknow,Uttar Pradesh,2023-01-15,Enterprise,7999,No,27,Neha Gupta
CUST01026,Company_1026,IT Services,Small,Patna,Bihar,2023-01-16,Professional,2999,No,28,Vikram Mehta
CUST01027,Company_1027,Education,Small,Pune,Maharashtra,2023-03-31,Enterprise,7999,Yes,29,Priya Patel
CUST01028,Company_1028,Consulting,Enterprise,Pune,Maharashtra,2022-03-20,Enterprise,7999,Yes,18,Priya Patel
CUST01029,Company_1029,Media,Small,Indore,Madhya Pradesh,2023-08-11,Basic,999,No,9,Rohit Kumar
CUST01030,Company_1030,Healthcare,Enterprise,Hyderabad,Telangana,2022-05-21,Enterprise,7999,Yes,24,Rohit Kumar
CUST01031,Company_1031,Logistics,Large,Delhi,Delhi,2023-06-27,Basic,999,No,19,Vikram Mehta
CUST01032,Company_1032,Manufacturing,Large,Surat,Gujarat,2023-01-11,Professional,2999,Yes,13,Rahul Sharma
CUST01033,Company_1033,Retail,Small,Indore,Madhya Pradesh,2023-02-12,Basic,999,Yes,20,Anjali Shah
CUST01034,Company_1034,Healthcare,Small,Nagpur,Maharashtra,2022-11-18,Basic,999,No,13,Rohit Kumar
CUST01035,Company_1035,Finance,Large,Lucknow,Uttar Pradesh,2023-10-28,Basic,999,Yes,22,Sneha Joshi
CUST01036,Company_1036,IT Services,Large,Hyderabad,Telangana,2022-10-13,Professional,2999,No,15,Neha Gupta
CUST01037,Company_1037,Logistics,Large,Delhi,Delhi,2022-09-13,Basic,999,No,17,Sneha Joshi
CUST01038,Company_1038,IT Services,Small,Indore,Madhya Pradesh,2022-04-27,Professional,2999,No,16,Neha Gupta
CUST01039,Company_1039,IT Services,Large,Bhopal,Madhya Pradesh,2022-01-27,Basic,999,No,17,Sneha Joshi
CUST01040,Company_1040,Healthcare,Large,Chennai,Tamil Nadu,2022-07-10,Basic,999,Yes,24,Rahul Sharma
CUST01041,Company_1041,Consulting,Large,Nagpur,Maharashtra,2023-05-27,Professional,2999,No,25,Anjali Shah
CUST01042,Company_1042,Consulting,Large,Lucknow,Uttar Pradesh,2023-06-15,Professional,2999,Yes,11,Sneha Joshi
CUST01043,Company_1043,Manufacturing,Large,Surat,Gujarat,2023-02-01,Basic,999,Yes,25,Sneha Joshi
CUST01044,Company_1044,Media,Medium,Bhopal,Madhya Pradesh,2023-07-30,Professional,2999,Yes,22,Amit Singh
CUST01045,Company_1045,IT Services,Small,Delhi,Delhi,2022-05-01,Enterprise,7999,Yes,17,Anjali Shah
CUST01046,Company_1046,Real Estate,Medium,Bhopal,Madhya Pradesh,2022-09-26,Professional,2999,Yes,28,Sneha Joshi
CUST01047,Company_1047,Consulting,Small,Surat,Gujarat,2022-09-24,Basic,999,Yes,8,Amit Singh
CUST01048,Company_1048,Education,Medium,Bhopal,Madhya Pradesh,2023-12-22,Basic,999,Yes,8,Priya Patel
CUST01049,Company_1049,Logistics,Medium,Mumbai,Maharashtra,2023-04-02,Enterprise,7999,No,10,Anjali Shah
CUST01050,Company_1050,Real Estate,Small,Kolkata,West Bengal,2022-08-08,Basic,999,Yes,27,Vikram Mehta
CUST01051,Company_1051,Healthcare,Small,Jaipur,Rajasthan,2023-09-19,Enterprise,7999,No,21,Anjali Shah
CUST01052,Company_1052,Healthcare,Small,Pune,Maharashtra,2022-10-20,Professional,2999,No,7,Anjali Shah
CUST01053,Company_1053,Manufacturing,Large,Lucknow,Uttar Pradesh,2023-12-12,Enterprise,7999,No,10,Sneha Joshi
CUST01054,Company_1054,Manufacturing,Enterprise,Kolkata,West Bengal,2023-05-18,Professional,2999,Yes,12,Priya Patel
CUST01055,Company_1055,Media,Small,Delhi,Delhi,2022-07-24,Enterprise,7999,No,21,Anjali Shah
CUST01056,Company_1056,Education,Enterprise,Jaipur,Rajasthan,2022-05-06,Basic,999,Yes,21,Rohit Kumar
CUST01057,Company_1057,Logistics,Medium,Lucknow,Uttar Pradesh,2022-05-19,Professional,2999,No,7,Rohit Kumar
CUST01058,Company_1058,Education,Small,Kolkata,West Bengal,2022-03-17,Basic,999,Yes,20,Amit Singh
CUST01059,Company_1059,Finance,Small,Mumbai,Maharashtra,2023-04-08,Professional,2999,No,13,Sneha Joshi
CUST01060,Company_1060,Manufacturing,Medium,Nagpur,Maharashtra,2022-06-26,Professional,2999,No,29,Sneha Joshi
CUST01061,Company_1061,Media,Large,Pune,Maharashtra,2024-01-01,Enterprise,7999,Yes,11,Anjali Shah
CUST01062,Company_1062,Retail,Large,Nagpur,Maharashtra,2023-04-01,Enterprise,7999,Yes,27,Rahul Sharma
CUST01063,Company_1063,IT Services,Small,Ahmedabad,Gujarat,2022-03-31,Professional,2999,No,16,Priya Patel
CUST01064,Company_1064,IT Services,Small,Delhi,Delhi,2023-11-30,Basic,999,Yes,12,Neha Gupta
CUST01065,Company_1065,Retail,Medium,Pune,Maharashtra,2022-11-24,Basic,999,No,15,Neha Gupta
CUST01066,Company_1066,Consulting,Small,Kolkata,West Bengal,2023-11-15,Professional,2999,Yes,9,Rahul Sharma
CUST01067,Company_1067,Education,Small,Lucknow,Uttar Pradesh,2022-12-22,Basic,999,Yes,27,Amit Singh
CUST01068,Company_1068,Retail,Small,Patna,Bihar,2023-12-28,Basic,999,No,18,Neha Gupta
CUST01069,Company_1069,Media,Large,Nagpur,Maharashtra,2022-03-08,Basic,999,No,15,Anjali Shah
CUST01070,Company_1070,Logistics,Enterprise,Ahmedabad,Gujarat,2023-07-18,Basic,999,No,9,Neha Gupta
CUST01071,Company_1071,Retail,Medium,Indore,Madhya Pradesh,2023-07-10,Basic,999,Yes,18,Rohit Kumar
CUST01072,Company_1072,Media,Enterprise,Bangalore,Karnataka,2022-10-25,Basic,999,No,28,Rohit Kumar
CUST01073,Company_1073,Manufacturing,Small,Pune,Maharashtra,2022-11-04,Basic,999,Yes,27,Vikram Mehta
CUST01074,Company_1074,Real Estate,Medium,Bangalore,Karnataka,2022-06-11,Basic,999,Yes,12,Priya Patel
CUST01075,Company_1075,Healthcare,Small,Indore,Madhya Pradesh,2023-12-30,Enterprise,7999,No,8,Amit Singh
CUST01076,Company_1076,Healthcare,Medium,Jaipur,Rajasthan,2023-12-28,Basic,999,Yes,19,Sneha Joshi
CUST01077,Company_1077,Finance,Enterprise,Lucknow,Uttar Pradesh,2023-12-19,Basic,999,Yes,27,Priya Patel
CUST01078,Company_1078,Education,Medium,Chennai,Tamil Nadu,2023-10-16,Professional,2999,Yes,16,Amit Singh
CUST01079,Company_1079,Logistics,Medium,Surat,Gujarat,2022-06-28,Basic,999,No,30,Neha Gupta
CUST01080,Company_1080,Real Estate,Medium,Bhopal,Madhya Pradesh,2023-01-06,Enterprise,7999,Yes,29,Vikram Mehta
CUST01081,Company_1081,Real Estate,Small,Patna,Bihar,2023-06-05,Professional,2999,No,14,Priya Patel
CUST01082,Company_1082,Manufacturing,Large,Jaipur,Rajasthan,2022-08-18,Basic,999,Yes,20,Neha Gupta
CUST01083,Company_1083,Retail,Medium,Bhopal,Madhya Pradesh,2022-05-05,Basic,999,Yes,27,Amit Singh
CUST01084,Company_1084,Education,Medium,Ahmedabad,Gujarat,2022-07-25,Enterprise,7999,No,9,Priya Patel
CUST01085,Company_1085,IT Services,Medium,Ahmedabad,Gujarat,2022-05-23,Enterprise,7999,Yes,29,Sneha Joshi
CUST01086,Company_1086,Real Estate,Medium,Pune,Maharashtra,2022-08-31,Professional,2999,Yes,10,Priya Patel
CUST01087,Company_1087,Media,Small,Nagpur,Maharashtra,2023-05-21,Professional,2999,Yes,7,Neha Gupta
CUST01088,Company_1088,IT Services,Large,Indore,Madhya Pradesh,2022-01-27,Basic,999,Yes,13,Anjali Shah
CUST01089,Company_1089,Finance,Small,Surat,Gujarat,2023-01-05,Enterprise,7999,No,22,Anjali Shah
CUST01090,Company_1090,Retail,Large,Chennai,Tamil Nadu,2023-07-22,Basic,999,Yes,9,Priya Patel
CUST01091,Company_1091,Retail,Large,Kolkata,West Bengal,2023-08-10,Enterprise,7999,No,11,Sneha Joshi
CUST01092,Company_1092,Logistics,Large,Nagpur,Maharashtra,2023-01-13,Professional,2999,Yes,25,Vikram Mehta
CUST01093,Company_1093,Real Estate,Medium,Hyderabad,Telangana,2023-04-24,Professional,2999,Yes,14,Vikram Mehta
CUST01094,Company_1094,Manufacturing,Medium,Nagpur,Maharashtra,2023-07-19,Professional,2999,No,23,Anjali Shah
CUST01095,Company_1095,Consulting,Small,Patna,Bihar,2022-05-13,Basic,999,Yes,28,Neha Gupta
CUST01096,Company_1096,Consulting,Large,Delhi,Delhi,2023-09-19,Basic,999,Yes,21,Amit Singh
CUST01097,Company_1097,Healthcare,Small,Chennai,Tamil Nadu,2022-03-30,Basic,999,Yes,7,Neha Gupta
CUST01098,Company_1098,Media,Medium,Patna,Bihar,2022-03-09,Basic,999,Yes,7,Vikram Mehta
CUST01099,Company_1099,IT Services,Small,Ahmedabad,Gujarat,2022-11-13,Professional,2999,Yes,29,Rahul Sharma
CUST01100,Company_1100,Finance,Small,Hyderabad,Telangana,2023-02-12,Basic,999,Yes,17,Rahul Sharma
CUST01101,Company_1101,Healthcare,Medium,Bhopal,Madhya Pradesh,2023-05-06,Basic,999,Yes,10,Priya Patel
CUST01102,Company_1102,Retail,Small,Ahmedabad,Gujarat,2023-06-23,Enterprise,7999,Yes,20,Sneha Joshi
CUST01103,Company_1103,IT Services,Large,Surat,Gujarat,2023-02-25,Enterprise,7999,Yes,29,Anjali Shah
CUST01104,Company_1104,Education,Small,Surat,Gujarat,2023-02-24,Enterprise,7999,Yes,11,Rohit Kumar
CUST01105,Company_1105,Real Estate,Small,Lucknow,Uttar Pradesh,2023-08-12,Enterprise,7999,Yes,22,Rohit Kumar
CUST01106,Company_1106,Finance,Medium,Pune,Maharashtra,2022-03-17,Basic,999,No,9,Rohit Kumar
CUST01107,Company_1107,Education,Small,Kolkata,West Bengal,2022-05-09,Basic,999,No,14,Priya Patel
CUST01108,Company_1108,Manufacturing,Small,Mumbai,Maharashtra,2022-11-21,Professional,2999,Yes,19,Rahul Sharma
CUST01109,Company_1109,Real Estate,Large,Ahmedabad,Gujarat,2023-10-20,Professional,2999,No,9,Vikram Mehta
CUST01110,Company_1110,IT Services,Small,Nagpur,Maharashtra,2022-03-17,Basic,999,Yes,30,Priya Patel
CUST01111,Company_1111,Real Estate,Large,Kolkata,West Bengal,2023-04-06,Enterprise,7999,Yes,10,Rohit Kumar
CUST01112,Company_1112,Healthcare,Small,Bangalore,Karnataka,2023-04-23,Basic,999,Yes,10,Rohit Kumar
CUST01113,Company_1113,Logistics,Small,Ahmedabad,Gujarat,2023-11-28,Basic,999,Yes,17,Anjali Shah
CUST01114,Company_1114,Healthcare,Large,Hyderabad,Telangana,2023-06-14,Professional,2999,Yes,18,Neha Gupta
CUST01115,Company_1115,Manufacturing,Small,Kolkata,West Bengal,2022-12-19,Professional,2999,Yes,16,Rohit Kumar
CUST01116,Company_1116,Media,Small,Bhopal,Madhya Pradesh,2022-05-12,Professional,2999,Yes,11,Sneha Joshi
CUST01117,Company_1117,Education,Medium,Chennai,Tamil Nadu,2023-07-19,Basic,999,No,19,Rohit Kumar
CUST01118,Company_1118,Healthcare,Small,Kolkata,West Bengal,2023-10-18,Enterprise,7999,Yes,11,Neha Gupta
CUST01119,Company_1119,Logistics,Large,Chennai,Tamil Nadu,2023-08-25,Basic,999,Yes,27,Rohit Kumar
CUST01120,Company_1120,Media,Small,Patna,Bihar,2022-07-06,Basic,999,No,28,Sneha Joshi
CUST01121,Company_1121,Healthcare,Large,Surat,Gujarat,2022-05-13,Enterprise,7999,Yes,11,Vikram Mehta
CUST01122,Company_1122,Retail,Large,Indore,Madhya Pradesh,2023-03-20,Enterprise,7999,Yes,9,Priya Patel
CUST01123,Company_1123,Logistics,Medium,Patna,Bihar,2023-05-30,Enterprise,7999,No,23,Sneha Joshi
CUST01124,Company_1124,Education,Enterprise,Chennai,Tamil Nadu,2022-02-26,Enterprise,7999,No,25,Neha Gupta
CUST01125,Company_1125,Finance,Medium,Jaipur,Rajasthan,2022-05-08,Professional,2999,No,7,Priya Patel
CUST01126,Company_1126,Consulting,Enterprise,Mumbai,Maharashtra,2023-06-15,Professional,2999,No,26,Priya Patel
CUST01127,Company_1127,Media,Small,Jaipur,Rajasthan,2022-06-06,Basic,999,No,27,Neha Gupta
CUST01128,Company_1128,Retail,Large,Hyderabad,Telangana,2022-11-08,Basic,999,No,12,Anjali Shah
CUST01129,Company_1129,Finance,Medium,Delhi,Delhi,2022-06-18,Basic,999,Yes,21,Rahul Sharma
CUST01130,Company_1130,IT Services,Medium,Hyderabad,Telangana,2022-06-15,Basic,999,Yes,18,Rohit Kumar
CUST01131,Company_1131,Logistics,Medium,Indore,Madhya Pradesh,2022-11-27,Professional,2999,Yes,30,Sneha Joshi
CUST01132,Company_1132,Retail,Large,Pune,Maharashtra,2023-12-28,Professional,2999,Yes,13,Neha Gupta
CUST01133,Company_1133,Real Estate,Small,Ahmedabad,Gujarat,2022-08-19,Basic,999,No,27,Vikram Mehta
CUST01134,Company_1134,IT Services,Small,Jaipur,Rajasthan,2022-12-21,Basic,999,Yes,30,Amit Singh
CUST01135,Company_1135,IT Services,Large,Bhopal,Madhya Pradesh,2023-06-16,Professional,2999,Yes,11,Neha Gupta
CUST01136,Company_1136,Media,Large,Hyderabad,Telangana,2022-10-18,Basic,999,Yes,20,Rohit Kumar
CUST01137,Company_1137,Logistics,Enterprise,Indore,Madhya Pradesh,2022-03-22,Enterprise,7999,No,26,Rohit Kumar
CUST01138,Company_1138,Retail,Large,Ahmedabad,Gujarat,2022-09-14,Professional,2999,Yes,28,Priya Patel
CUST01139,Company_1139,Manufacturing,Enterprise,Lucknow,Uttar Pradesh,2022-07-21,Professional,2999,No,21,Priya Patel
CUST01140,Company_1140,Retail,Large,Indore,Madhya Pradesh,2023-10-13,Professional,2999,Yes,13,Neha Gupta
CUST01141,Company_1141,Healthcare,Small,Ahmedabad,Gujarat,2023-07-19,Enterprise,7999,Yes,9,Amit Singh
CUST01142,Company_1142,IT Services,Small,Ahmedabad,Gujarat,2022-10-09,Basic,999,Yes,10,Anjali Shah
CUST01143,Company_1143,Education,Large,Bhopal,Madhya Pradesh,2022-05-09,Professional,2999,Yes,11,Neha Gupta
CUST01144,Company_1144,IT Services,Medium,Mumbai,Maharashtra,2023-10-03,Professional,2999,No,10,Amit Singh
CUST01145,Company_1145,IT Services,Small,Delhi,Delhi,2022-11-07,Basic,999,No,25,Anjali Shah
CUST01146,Company_1146,Consulting,Medium,Chennai,Tamil Nadu,2023-09-22,Enterprise,7999,Yes,30,Amit Singh
CUST01147,Company_1147,Real Estate,Enterprise,Hyderabad,Telangana,2023-07-01,Professional,2999,Yes,19,Rohit Kumar
CUST01148,Company_1148,Manufacturing,Medium,Pune,Maharashtra,2022-04-06,Professional,2999,Yes,18,Rohit Kumar
CUST01149,Company_1149,Finance,Medium,Indore,Madhya Pradesh,2023-05-30,Enterprise,7999,No,20,Rohit Kumar
CUST01150,Company_1150,Finance,Medium,Hyderabad,Telangana,2023-10-19,Enterprise,7999,No,17,Vikram Mehta
CUST01151,Company_1151,Real Estate,Small,Chennai,Tamil Nadu,2022-06-22,Professional,2999,Yes,11,Rohit Kumar
CUST01152,Company_1152,IT Services,Medium,Lucknow,Uttar Pradesh,2023-08-30,Enterprise,7999,Yes,14,Sneha Joshi
CUST01153,Company_1153,Finance,Medium,Surat,Gujarat,2023-08-18,Professional,2999,No,15,Priya Patel
CUST01154,Company_1154,Logistics,Small,Kolkata,West Bengal,2022-06-07,Professional,2999,Yes,27,Priya Patel
CUST01155,Company_1155,Manufacturing,Large,Ahmedabad,Gujarat,2022-06-25,Professional,2999,Yes,9,Amit Singh
CUST01156,Company_1156,Finance,Medium,Jaipur,Rajasthan,2023-11-06,Professional,2999,Yes,14,Priya Patel
CUST01157,Company_1157,Real Estate,Large,Jaipur,Rajasthan,2023-10-02,Basic,999,Yes,24,Rahul Sharma
CUST01158,Company_1158,Healthcare,Large,Kolkata,West Bengal,2023-09-12,Enterprise,7999,No,26,Anjali Shah
CUST01159,Company_1159,Finance,Small,Pune,Maharashtra,2022-12-12,Enterprise,7999,No,26,Amit Singh
CUST01160,Company_1160,Manufacturing,Large,Indore,Madhya Pradesh,2023-08-01,Basic,999,Yes,30,Priya Patel
CUST01161,Company_1161,Media,Medium,Jaipur,Rajasthan,2022-02-12,Enterprise,7999,Yes,26,Rahul Sharma
CUST01162,Company_1162,Media,Large,Kolkata,West Bengal,2022-01-30,Basic,999,Yes,16,Anjali Shah
CUST01163,Company_1163,Logistics,Small,Kolkata,West Bengal,2022-03-25,Basic,999,Yes,29,Vikram Mehta
CUST01164,Company_1164,Retail,Large,Indore,Madhya Pradesh,2022-02-16,Professional,2999,Yes,7,Priya Patel
CUST01165,Company_1165,Retail,Medium,Ahmedabad,Gujarat,2023-10-19,Basic,999,Yes,28,Rahul Sharma
CUST01166,Company_1166,Finance,Small,Chennai,Tamil Nadu,2023-08-14,Enterprise,7999,Yes,16,Neha Gupta
